timestamp,side,price,amount,mid_reference
1722483322661739,buy,0.01101242468858105,1000.0,0.01101805
1722483923485402,buy,0.010986143843594866,1000.0,0.01099175
1722483977133800,sell,0.011004758100944612,456.0,0.01099925
1722483977183722,sell,0.011004758100944612,544.0,0.01099925
1722484041379567,buy,0.010994028762892346,885.0,0.01099955
1722484041379568,buy,0.010994028762892346,115.0,0.01099955
1722484603133121,buy,0.010949740550841209,888.0,0.01095525
1722484603133121,buy,0.010949740550841209,112.0,0.01095525
1722484745037170,sell,0.010944546181684243,1000.0,0.01093915
1722484903915298,buy,0.010918805044169406,805.0,0.01092425
1722484903915314,buy,0.010918805044169406,195.0,0.01092425
1722484917401619,sell,0.010925475446649516,1000.0,0.01092005
1722485022137599,sell,0.010941425457878932,911.0,0.01093595
1722485022137609,sell,0.010941425457878932,89.0,0.01093595
1722485263079658,sell,0.010949232513645426,1000.0,0.01094375
1722485490428189,buy,0.010936334764868817,540.0,0.01094185
1722485490428190,buy,0.010936334764868817,460.0,0.01094185
1722485577826169,buy,0.010941183086537533,1000.0,0.01094665
1722485898161585,buy,0.010892113377844976,1000.0,0.010897549999999999
1722485899034292,buy,0.01088189946849531,600.0,0.01088745
1722485899034293,buy,0.01088189946849531,400.0,0.01088745
1722485900111490,buy,0.010882621687311397,1000.0,0.01088815
1722485908942546,buy,0.010873531133783195,1000.0,0.01087915
1722485909750646,buy,0.010864370603386466,651.0,0.01087005
1722485909750651,buy,0.010864370603386466,349.0,0.01087005
1722485910635084,buy,0.010857302360667434,1000.0,0.010863049999999999
1722485911454609,buy,0.010854771103593428,1000.0,0.01086055
1722485914716645,sell,0.010854349002767518,462.0,0.01084935
1722485914716646,sell,0.010854349002767518,538.0,0.01084935
1722485925186945,buy,0.010868403722158143,1000.0,0.01087435
1722485933967239,buy,0.010865693026439591,1000.0,0.01087155
1722485934420811,buy,0.01086167638449942,469.0,0.010867249999999998
1722485934420812,buy,0.01086167638449942,531.0,0.010867249999999998
1722485943377059,sell,0.010865691508503458,909.0,0.01086055
1722485943377060,sell,0.010865691508503458,91.0,0.01086055
1722485958343692,sell,0.010860512461395395,712.0,0.01085535
1722485958343695,sell,0.010860512461395395,288.0,0.01085535
1722486192624226,buy,0.010868713940768262,918.0,0.010874149999999999
1722486192626770,buy,0.010868713940768262,82.0,0.010874149999999999
1722486347489491,sell,0.010869030264056782,1000.0,0.010863649999999999
1722486350483774,buy,0.010867274341618875,462.0,0.01087285
1722486350483781,buy,0.010867274341618875,538.0,0.01087285
1722486377889642,buy,0.0108457181825782,1000.0,0.01085125
1722486378022017,sell,0.010808025739434257,1000.0,0.01080555
1722486378701320,buy,0.010805994294163873,1000.0,0.01081455
1722486378992522,sell,0.010781398108587071,1000.0,0.0107811
1722486379533606,sell,0.010773376133266557,1000.0,0.01077295
1722486379974917,sell,0.010775289087751692,1000.0,0.01077455
1722486380042099,buy,0.010764514582443409,551.0,0.01077455
1722486380042100,buy,0.010764514582443409,449.0,0.01077455
1722486380505113,buy,0.01076263964348606,1000.0,0.010772750000000001
1722486381018909,sell,0.010761719866158754,1000.0,0.01076135
1722486381032896,buy,0.010750958481653769,1000.0,0.01076135
1722486381468739,sell,0.01070354,464.0,0.0107049
1722486381468740,sell,0.01070354,536.0,0.0107049
1722486381468860,buy,0.010691331901810005,1000.0,0.0107049
1722486381978586,sell,0.01067596,1000.0,0.0106766
1722486382042319,buy,0.010660289264038806,1000.0,0.0106766
1722486382497262,sell,0.01065108,1000.0,0.0106514
1722486383001337,sell,0.01066353,1000.0,0.01066365
1722486383038498,buy,0.01064782989173912,1000.0,0.01066365
1722486383487179,sell,0.010632780000000001,1000.0,0.0106335
1722486383971080,sell,0.01064411,1000.0,0.01064415
1722486384486904,sell,0.01065472,909.0,0.010654799999999999
1722486384486905,sell,0.01065472,91.0,0.010654799999999999
1722486384996928,sell,0.01065382,1000.0,0.010653900000000001
1722486385454082,sell,0.01066571,909.0,0.01066575
1722486385454085,sell,0.01066571,91.0,0.01066575
1722486385975689,sell,0.01066921,1000.0,0.01066925
1722486386532699,buy,0.010665481741587275,1000.0,0.010678
1722486386991010,sell,0.01067301,1000.0,0.01067305
1722486387504786,sell,0.01067891,1000.0,0.01067895
1722486387975802,sell,0.01068007,1000.0,0.01068075
1722486388487362,sell,0.01068581,1000.0,0.01068585
1722486389006097,sell,0.010688209712945542,909.0,0.01068755
1722486389006101,sell,0.010688209712945542,91.0,0.01068755
1722486389615070,sell,0.010695776679769719,1000.0,0.0106943
1722486391017012,sell,0.0106951950165959,1000.0,0.01069265
1722486392126142,buy,0.010681716689851175,1000.0,0.01068895
1722486393645033,sell,0.010680885232580787,1000.0,0.01067835
1722486395788348,sell,0.01068938591136302,1000.0,0.01068595
1722486403248502,sell,0.010681900942721088,1000.0,0.010676950000000001
1722486403909937,sell,0.010686815092669487,1000.0,0.01068145
1722486408205159,buy,0.010689037939511842,1000.0,0.010694249999999999
1722486411265876,buy,0.010692947580300493,1000.0,0.01069825
1722486416144499,buy,0.010688424091673723,1000.0,0.01069385
1722486416603934,buy,0.010680816261609622,1000.0,0.01068625
1722486420128655,buy,0.010689313203426762,1000.0,0.01069475
1722486423711189,buy,0.010683884086835176,1000.0,0.01068945
1722486426967369,buy,0.010673231303134894,1000.0,0.01067885
1722486427868604,buy,0.010667945297371698,1000.0,0.010673450000000001
1722486428095651,sell,0.010653764236503941,913.0,0.0106489
1722486428095652,sell,0.010653764236503941,87.0,0.0106489
1722486428480533,sell,0.010658966646781759,789.0,0.0106551
1722486428480537,sell,0.010658966646781759,211.0,0.0106551
1722486430405219,buy,0.010662917647489193,1000.0,0.01066885
1722486431315920,buy,0.010654189334271267,1000.0,0.010660349999999999
1722486431914520,sell,0.010658386044874641,1000.0,0.01065405
1722486433198372,sell,0.010663465307497963,1000.0,0.01065895
1722486434760150,buy,0.010656534708840879,1000.0,0.01066265
1722486435832180,buy,0.010642139056052782,1000.0,0.01064845
1722486436192300,sell,0.010644456737278747,1000.0,0.01064035
1722486436819815,sell,0.010648952381366069,1000.0,0.01064465
1722486437105546,sell,0.010655295252314975,1000.0,0.01065085
1722486437349860,buy,0.010644644388935314,1000.0,0.01065085
1722486437545379,buy,0.010643437822422868,1000.0,0.01064965
1722486438305918,sell,0.010653651026907426,913.0,0.01064935
1722486438305920,sell,0.010653651026907426,87.0,0.01064935
1722486438630370,buy,0.01064407333631768,1000.0,0.01065025
1722486439415010,sell,0.010639261754629028,1000.0,0.01063515
1722486439844354,buy,0.010631861386808683,1000.0,0.010638149999999999
1722486440152605,buy,0.01062055687386947,1000.0,0.01062715
1722486441363529,buy,0.010608182905761043,1000.0,0.01061495
1722486442137015,buy,0.010593838830803065,1000.0,0.0106008
1722486443041356,sell,0.010589391653654722,1000.0,0.01058605
1722486443988095,sell,0.010599357256800742,1000.0,0.01059595
1722486444026951,sell,0.010602903695346269,1000.0,0.01059935
1722486444518006,buy,0.01061308609854414,1000.0,0.010620049999999999
1722486445004985,sell,0.010621278686550861,670.0,0.010617950000000001
1722486445004987,sell,0.010621278686550861,330.0,0.010617950000000001
1722486445077278,buy,0.010610660741391264,1000.0,0.010617950000000001
1722486445507325,sell,0.010594828185653247,1000.0,0.0105921
1722486446025435,sell,0.010612416874018376,1000.0,0.01060935
1722486446813782,sell,0.010628337506748407,559.0,0.01062505
